Device,Part Number,Quantity,Ship Date,Order Type,Product Family
A017AT2,IS62WV51216BLL-55TLI-TR,1000,1/12/2015,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,1000,1/12/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,17,1/12/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,1937,1/12/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,403,1/12/2015,3,SRAM
A015AT1,IS62WV5128BLL-55HLI-TR,327,1/12/2015,3,SRAM
A015AT1,IS62WV5128BLL-55HLI-TR,5673,1/12/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,135,1/12/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,3240,1/12/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,1922,1/12/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,8878,1/12/2015,3,SRAM
8130AWL,IS61LV6416-10TL,135,1/12/2015,3,SRAM
8130AWL,IS61LV6416-10TL,135,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,270,1/12/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI,214,1/12/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI,3836,1/12/2015,3,SRAM
8130AWL,IS61LV6416-10TLI,405,1/12/2015,3,SRAM
8130AWL,IS61LV6416-10TLI,135,1/12/2015,3,SRAM
8130AWL,IS61LV6416-10TLI,435,1/12/2015,3,SRAM
8130AWL,IS61LV6416-10TLI,3075,1/12/2015,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI,2700,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,1/12/2015,3,SRAM
N502AY2,IS67WVC4M16ALL-7010BLA1-TR,2500,1/12/2015,3,SRAM
8166AM1,IS61WV1288EEBLL-10TLI,10,1/12/2015,5,SRAM
8146AM1,IS61WV102416BLL-10TLI,8,1/12/2015,5,SRAM
8142AM4,IS64WV6416BLL-15BA3-TR,2500,1/12/2015,3,SRAM
A015AT1,IS62WV5128BLL-55TLI-TR,1500,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10BLI-TR,2500,1/12/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,135,1/12/2015,3,SRAM
8146AM1,IS61WV20488BLL-10TLI,135,1/12/2015,3,SRAM
8152AM1,IS61WV12816DBLL-10TLI,405,1/12/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,1/12/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,187,1/12/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,1163,1/12/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45TLI,1560,1/12/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,1422,1/12/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,1278,1/12/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI-TR,3000,1/12/2015,3,SRAM
8143AM2,IS62LV256AL-45TLI,1638,1/12/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI-TR,2000,1/12/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI-TR,1000,1/12/2015,3,SRAM
A015AT1,IS62WV5128BLL-55HLI,2609,1/12/2015,3,SRAM
A015AT1,IS62WV5128BLL-55HLI,1603,1/12/2015,3,SRAM
8142AM7,IS61C1024AL-12JLI-TR,2000,1/12/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,96,1/12/2015,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,3000,1/12/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,2430,1/12/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI,10125,1/12/2015,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,1248,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL-TR,12000,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL-TR,4000,1/12/2015,3,SRAM
8146AM2,IS62WV102416BLL-25TLI,192,1/12/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TL-TR,29000,1/12/2015,3,SRAM
8142AM4,IS61WV6416BLL-12TLI-TR,3000,1/12/2015,3,SRAM
8142AM7,IS65C1024AL-45QLA3-TR,2000,1/12/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,1350,1/13/2015,3,SRAM
8137AM3,IS65WV1288BLL-55HLA1-TR,2000,1/13/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MA3-TR,1420,1/13/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MA3-TR,580,1/13/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,1/13/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,1/13/2015,3,SRAM
8142AM4,IS64WV6416BLL-15BLA3-TR,17500,1/13/2015,3,SRAM
8137AM4,IS62WV6416BLL-55TLI-TR,2893,1/13/2015,3,SRAM
8137AM4,IS62WV6416BLL-55TLI-TR,3054,1/13/2015,3,SRAM
8137AM4,IS62WV6416BLL-55TLI-TR,1053,1/13/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,5400,1/13/2015,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,1000,1/13/2015,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,1000,1/13/2015,3,SRAM
A012AT1,IS62WV2568BLL-55HLI,4680,1/13/2015,3,SRAM
8146AM1,IS64WV51216BLL-10CTLA3,135,1/13/2015,3,SRAM
8142AM4,IS61WV6416BLL-12TLI-TR,1000,1/13/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,2025,1/13/2015,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,453,1/13/2015,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,2043,1/13/2015,3,SRAM
A017AT4,IS62WV51216BLL-55BLI,2496,1/13/2015,3,SRAM
8158AC6,IS62WV25616DBLL-45TLI-TR,1000,1/13/2015,3,SRAM
8134AM2,IS61LV5128AL-10TLI-TR,1000,1/13/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,450,1/13/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,360,1/13/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,405,1/13/2015,3,SRAM
8146AM1,IS64WV51216BLL-10MLA3,5,1/13/2015,5,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,1000,1/13/2015,3,SRAM
8146AM1,IS61WV10248BLL-10MLI-TR,816,1/13/2015,3,SRAM
8146AM1,IS61WV10248BLL-10MLI-TR,1184,1/13/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI-TR,7000,1/13/2015,3,SRAM
8130AWL,IS61LV6416-10TL,675,1/13/2015,3,SRAM
8143AM6,IS61C64AL-10JLI-TR,1000,1/13/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,2000,1/13/2015,3,SRAM
8137AM3,IS62WV1288BLL-55QLI,504,1/13/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,1/13/2015,3,SRAM
A012AT1,IS62WV2568BLL-55TLI,468,1/13/2015,3,SRAM
A015AT1,IS62WV5128BLL-55HLI,234,1/13/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,660,1/13/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1350,1/13/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,2700,1/13/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1350,1/13/2015,3,SRAM
8149AM1,IS61WV25616BLL-10BLI,480,1/13/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,1920,1/13/2015,3,SRAM
8132AM1,IS61LV12816L-10BLI-TR,1375,1/13/2015,3,SRAM
8132AM1,IS61LV12816L-10BLI-TR,1125,1/13/2015,3,SRAM
8142AM6,IS61C3216AL-12TLI,540,1/13/2015,3,SRAM
8156AM1,IS61WV6416DBLL-10TLI,244,1/13/2015,3,SRAM
8156AM1,IS61WV6416DBLL-10TLI,1106,1/13/2015,3,SRAM
8143AM4,IS61LV256AL-10JLI-TR,987,1/13/2015,3,SRAM
8143AM4,IS61LV256AL-10JLI-TR,1013,1/13/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI,2940,1/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,31,1/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,1319,1/13/2015,3,SRAM
8134AM2,IS61LV5128AL-10TLI,2593,1/13/2015,3,SRAM
8134AM2,IS61LV5128AL-10TLI,350,1/13/2015,3,SRAM
8134AM2,IS61LV5128AL-10TLI,837,1/13/2015,3,SRAM
8149AM3,IS61C5128AL-10KLI,247,1/13/2015,3,SRAM
A015AT1,IS62WV5128BLL-55QLI-TR,2000,1/13/2015,3,SRAM
8149AM6,IS61C5128AS-25TLI,351,1/13/2015,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,1100,1/13/2015,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,1100,1/13/2015,3,SRAM
8159AM1,IS61WV2568EDBLL-10TLI,10,1/13/2015,5,SRAM
8163AM1,IS61WV10248EDBLL-10TLI,5,1/13/2015,5,SRAM
8159AM1,IS61WV5128EDBLL-10TLI,5,1/13/2015,5,SRAM
8157AC4,IS62WV1288DBLL-45HLI,702,1/13/2015,3,SRAM
8143AM4,IS61LV256AL-10JLI-TR,4000,1/13/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI-TR,721,1/13/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI-TR,279,1/13/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI-TR,2000,1/13/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,5,1/13/2015,5,SRAM
8163AM1,IS61WV51216EDBLL-8TLI,10,1/13/2015,5,SRAM
8131AW1,IS61LV51216-8TL,540,1/13/2015,3,SRAM
8131AW1,IS61LV51216-8TL,533,1/13/2015,3,SRAM
8131AW1,IS61LV51216-8TL,7,1/13/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,2025,1/13/2015,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,232,1/13/2015,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,700,1/13/2015,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,1068,1/13/2015,3,SRAM
N502AY1,IS67WVE4M16BLL-70BLA1,-2,1/13/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,2000,1/13/2015,3,SRAM
N502AY1,IS67WVE4M16BLL-70BLA1-TR,-1,1/13/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,262,1/13/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,1050,1/13/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,5438,1/13/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,810,1/13/2015,3,SRAM
8130AWL,IS61LV6416-10TL-TR,2000,1/13/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI,400,1/13/2015,3,SRAM
8156AM1,IS61WV6416DBLL-10TLI-TR,1000,1/13/2015,3,SRAM
8157AC3,IS62WV6416DBLL-45TLI,810,1/13/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,540,1/13/2015,3,SRAM
N502AY1,IS67WVE4M16BLL-70BLA1,100,1/13/2015,5,SRAM
8146AM2,IS62WV20488BLL-25TLI,10,1/14/2015,5,SRAM
8146AM1,IS61WV102416ALL-20TLI-TR,1500,1/14/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,1000,1/14/2015,3,SRAM
8159AM1,IS61WV25616EDBLL-10TLI,10,1/14/2015,5,SRAM
8166AM1,IS61WV6416EEBLL-10TLI,12,1/14/2015,5,SRAM
8134AM1,IS61LV25616AL-10TL-TR,651,1/14/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,349,1/14/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI-TR,1577,1/14/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI-TR,423,1/14/2015,3,SRAM
8146AM1,IS61WV51216BLL-10MLI,220,1/14/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,1000,1/14/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI-TR,1000,1/14/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,1000,1/14/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,250,1/14/2015,3,SRAM
8143AM2,IS62LV256AL-45TLI,300,1/14/2015,3,SRAM
8143AM6,IS61C256AL-12TLI,1010,1/14/2015,3,SRAM
8143AM6,IS61C256AL-12TLI,106,1/14/2015,3,SRAM
8143AM6,IS61C256AL-12TLI,1224,1/14/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,400,1/14/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,1000,1/14/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,900,1/14/2015,3,SRAM
8158AC6,IS62WV25616DBLL-45TLI,200,1/14/2015,3,SRAM
8143AM2,IS62LV256AL-45TLI,1700,1/14/2015,3,SRAM
8143AM2,IS62LV256AL-45TLI,640,1/14/2015,3,SRAM
A017AT3,IS62WV10248BLL-55BLI,3305,1/14/2015,3,SRAM
A017AT3,IS62WV10248BLL-55BLI,751,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,5400,1/14/2015,3,SRAM
8142AM5,IS63WV1024BLL-12BLI,960,1/14/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI,6720,1/14/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3-TR,1000,1/14/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3-TR,6000,1/14/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,19000,1/14/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3-TR,862,1/14/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3-TR,138,1/14/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3-TR,1000,1/14/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,480,1/14/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,2780,1/14/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI,2620,1/14/2015,3,SRAM
8137AM3,IS62WV1288BLL-55TLI,3120,1/14/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI,2520,1/14/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,1350,1/14/2015,3,SRAM
8143AM5,IS62C256AL-45ULI,299,1/14/2015,3,SRAM
8143AM5,IS62C256AL-45ULI,18901,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,699,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,651,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,3889,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,5111,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,-5111,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,-3889,1/14/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,1350,1/14/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,360,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI,405,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,310,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,85,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1605,1/14/2015,3,SRAM
8149AM6,IS61C5128AS-25QLI,-2,1/14/2015,3,SRAM
8149AM6,IS61C5128AS-25QLI,-1,1/14/2015,3,SRAM
8142AM4,IS64WV6416BLL-15BA3,-1,1/14/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI-TR,6000,1/14/2015,3,SRAM
8146AM1,IS64WV102416BLL-10CTLA3,192,1/14/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,1300,1/14/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,835,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,1/14/2015,3,SRAM
N507AP1,IS66WVE1M16EBLL-55BLI,10,1/14/2015,5,SRAM
8149AM1,IS64WV25616BLL-10CTLA3,350,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3,228,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3,1416,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3,31,1/14/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI,3276,1/14/2015,3,SRAM
A012AT1,IS62WV2568BLL-55HLI,1404,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI,2880,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,5000,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,6000,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10BLA3-TR,10000,1/14/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,1080,1/14/2015,3,SRAM
8132AM1,IS61LV12816L-10TL,405,1/14/2015,3,SRAM
8146AM1,IS61WV10248BLL-10TLI,270,1/14/2015,3,SRAM
8149AM3,IS64C25616AL-12CTLA3-TR,175,1/14/2015,3,SRAM
8149AM3,IS64C25616AL-12CTLA3-TR,825,1/14/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,1215,1/14/2015,3,SRAM
8143AM6,IS61C256AL-12JLI,961,1/14/2015,3,SRAM
8143AM6,IS61C256AL-12JLI,214,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10BLA3-TR,4112,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10BLA3-TR,3388,1/14/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,945,1/14/2015,3,SRAM
8153AM2,IS62WV10248DBLL-55TLI,675,1/14/2015,3,SRAM
N502AY2,IS66WVC4M16ALL-7010BLI,960,1/14/2015,3,SRAM
8149AM1,IS64WV25616BLL-10CTLA3-TR,1000,1/14/2015,3,SRAM
8142AM6,IS61C6416AL-12TLI,675,1/14/2015,3,SRAM
8130AWL,IS61LV6416-10TL,1080,1/14/2015,3,SRAM
8130AWL,IS61LV6416-10TL,1612,1/14/2015,3,SRAM
8130AWL,IS61LV6416-10TL,8,1/14/2015,3,SRAM
8130AWL,IS61LV6416-10TL,3105,1/14/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,540,1/14/2015,3,SRAM
8143AM6,IS61C64AL-10TLI,234,1/14/2015,3,SRAM
N503AY1,IS66WV51216DBLL-70BLI,1920,1/14/2015,3,SRAM
8158AC6,IS62WV12816DALL-55BLI,1440,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,767,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,1733,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,5000,1/14/2015,3,SRAM
A012AT2,IS62WV12816BLL-55BLI-TR,2500,1/14/2015,3,SRAM
A017AT2,IS62WV51216BLL-55TLI,1350,1/14/2015,3,SRAM
8142AM7,IS65C1024AL-45QLA3-TR,696,1/14/2015,3,SRAM
8142AM7,IS65C1024AL-45QLA3-TR,1304,1/14/2015,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,3677,1/14/2015,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,1323,1/14/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI,47,1/15/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI,1513,1/15/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MA3,20,1/15/2015,5,SRAM
N503AY1,IS66WV51216DBLL-55TLI-TR,2000,1/15/2015,3,SRAM
8142AM7,IS62C1024AL-35TLI-TR,1500,1/15/2015,3,SRAM
8130AWL,IS61LV6416-10TL,1215,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,1050,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,3826,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,13388,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI,231,1/15/2015,3,SRAM
8134AM1,IS61LV25616AL-10TLI-TR,1000,1/15/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,1000,1/15/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI,2700,1/15/2015,3,SRAM
8143AM6,IS61C256AL-12JLI,750,1/15/2015,3,SRAM
8146AM1,IS61WV51216BLL-10TLI,540,1/15/2015,3,SRAM
A012AT1,IS62WV2568BLL-55HLI,468,1/15/2015,3,SRAM
8134AM1,IS61LV25616AL-10BLI,-2,1/15/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,1000,1/15/2015,3,SRAM
8160AH2,IS65WV2568DBLL-45HLA3-TR,340,1/15/2015,3,SRAM
8160AH2,IS65WV2568DBLL-45HLA3-TR,1660,1/15/2015,3,SRAM
8146AM1,IS64WV51216BLL-10CTLA3,997,1/15/2015,3,SRAM
8146AM1,IS64WV51216BLL-10CTLA3,353,1/15/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3,1136,1/15/2015,3,SRAM
8152AM1,IS64WV12816DBLL-12CTLA3,7909,1/15/2015,3,SRAM
8142AM4,IS64WV6416BLL-15BLA3-TR,5000,1/15/2015,3,SRAM
8149AM1,IS61WV25616BLL-10BLI-TR,2500,1/15/2015,3,SRAM
8149AM1,IS61WV25616BLL-10BLI-TR,2500,1/15/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MLA3,301,1/15/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MLA3,139,1/15/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3,3693,1/15/2015,3,SRAM
8142AM4,IS64WV6416BLL-15TLA3,2922,1/15/2015,3,SRAM
8157AC3,IS62WV6416DBLL-45TLI,538,1/15/2015,3,SRAM
8157AC3,IS62WV6416DBLL-45TLI,542,1/15/2015,3,SRAM
N502AY3,IS66WVE4M16BLL-70BLI-TR,5000,1/15/2015,3,SRAM
8146AM1,IS64WV102416BLL-10MLA3,220,1/15/2015,3,SRAM
8130AWL,IS61LV6416-10BLI,1440,1/15/2015,3,SRAM
8143AM5,IS62C256AL-45TLI-TR,2000,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55TLI-TR,2000,1/15/2015,3,SRAM
8158AC6,IS65WV25616DBLL-45CTLA1,1755,1/15/2015,3,SRAM
8158AC6,IS65WV25616DBLL-45CTLA1,10800,1/15/2015,3,SRAM
N503AY1,IS66WV51216DBLL-55TLI-TR,4000,1/15/2015,3,SRAM
8149AM3,IS61C5128AL-10KLI-TR,800,1/15/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI,1350,1/15/2015,3,SRAM
8146AM1,IS61WV20488BLL-10MLI,440,1/15/2015,3,SRAM
8130AWB,IS63LV1024L-10TLI-TR,1000,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55BI,123,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55BI,2277,1/15/2015,3,SRAM
8143AM5,IS62C256AL-45ULI,10200,1/15/2015,3,SRAM
8143AM6,IS61C256AL-12JLI-TR,7000,1/15/2015,3,SRAM
8156AM1,IS63WV1288DBLL-10TLI,1765,1/15/2015,3,SRAM
8156AM1,IS63WV1288DBLL-10TLI,235,1/15/2015,3,SRAM
A015AT2,IS62WV25616BLL-55BI-TR,2500,1/15/2015,3,SRAM
8146AM1,IS61WV10248BLL-10TLI,135,1/15/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,270,1/15/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,730,1/15/2015,3,SRAM
8146AM1,IS61WV10248BLL-10TLI,135,1/15/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,5111,1/15/2015,3,SRAM
A012AT2,IS62WV12816BLL-55TLI-TR,3889,1/15/2015,3,SRAM
8149AM1,IS61WV5128BLL-10TLI-TR,1000,1/15/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI-TR,1000,1/15/2015,3,SRAM
8142AM7,IS61C1024AL-12KLI-TR,8768,1/15/2015,3,SRAM
8142AM7,IS61C1024AL-12KLI-TR,1632,1/15/2015,3,SRAM
8156AM1,IS61WV6416DBLL-10TLI,981,1/15/2015,3,SRAM
8156AM1,IS61WV6416DBLL-10TLI,3069,1/15/2015,3,SRAM
8159AM1,IS61WV25616EDBLL-10TLI,1350,1/15/2015,3,SRAM
8156AM1,IS63WV1288DBLL-10TLI,377,1/15/2015,3,SRAM
8156AM1,IS63WV1288DBLL-10TLI,1144,1/15/2015,3,SRAM
N502AY1,IS66WVE4M16BLL-70BLI,221,1/15/2015,3,SRAM
N502AY1,IS66WVE4M16BLL-70BLI,24,1/15/2015,3,SRAM
N502AY1,IS66WVE4M16BLL-70BLI,189,1/15/2015,3,SRAM
N502AY1,IS66WVE4M16BLL-70BLI,1006,1/15/2015,3,SRAM
8166AM1,IS61WV1288EEBLL-10HLI,2000,1/15/2015,3,SRAM
8166AM1,IS61WV1288EEBLL-10HLI,4000,1/15/2015,3,SRAM
8132AM1,IS61LV12816L-10TLI-TR,2000,1/15/2015,3,SRAM
8130AWB,IS63LV1024L-12JL-TR,1000,1/15/2015,3,SRAM
8130AWL,IS61LV6416-8TL,915,1/15/2015,3,SRAM
8130AWL,IS61LV6416-8TL,1335,1/15/2015,3,SRAM
8131AW1,IS61LV51216-10TLI,2535,1/15/2015,3,SRAM
8131AW1,IS61LV51216-10TLI,165,1/15/2015,3,SRAM
8143AM6,IS61C256AL-12JLI,900,1/15/2015,3,SRAM
8157AC4,IS62WV1288DBLL-45HLI,540,1/15/2015,3,SRAM
8130AWL,IS61LV6416-10TL,1048,1/15/2015,3,SRAM
8130AWL,IS61LV6416-10TL,2952,1/15/2015,3,SRAM
8146AM1,IS61WV20488BLL-10TLI,1,1/15/2015,5,SRAM
8130AWL,IS61LV6416-10TL,5000,1/15/2015,3,SRAM
8146AM1,IS61WV102416BLL-10TLI,1920,1/15/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,1015,1/15/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,335,1/15/2015,3,SRAM
8132AM2,IS61LV2568L-10TL,1350,1/15/2015,3,SRAM
8146AM1,IS61WV20488BLL-10TLI,270,1/16/2015,3,SRAM
8146AM1,IS61WV102416BLL-10MLI,880,1/16/2015,3,SRAM
8142AM7,IS62C1024AL-35QLI,672,1/16/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,91,1/16/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL,449,1/16/2015,3,SRAM
A012AT1,IS62WV2568BLL-45TLI-TR,1500,1/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,2000,1/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,494,1/16/2015,3,SRAM
A015AT1,IS62WV5128BLL-55T2LI-TR,506,1/16/2015,3,SRAM
8149AM1,IS61WV25616BLL-10TLI-TR,2000,1/16/2015,3,SRAM
8134AM1,IS61LV25616AL-10TL-TR,1000,1/16/2015,3,SRAM
